user,name_product,total_score,pigmentation,longevity,application,hydration
무웅,3CE_벨벳립틴트_CHILDLIKE,5,3,3,3,1
염둥,3CE_벨벳립틴트_CHILDLIKE,5,3,3,3,2
올영요정임니당,3CE_벨벳립틴트_CHILDLIKE,5,3,3,3,3
중독,3CE_벨벳립틴트_CHILDLIKE,4,2,2,2,1
짱구뽀에범,3CE_벨벳립틴트_CHILDLIKE,5,3,3,3,1
탑리뷰어도전,3CE_벨벳립틴트_CHILDLIKE,5,3,3,3,2
bduniv****,3CE_벨벳립틴트_CHILDLIKE,3,2,2,3,2
bonnie,3CE_벨벳립틴트_CHILDLIKE,5,3,2,3,3
hyejee****,3CE_벨벳립틴트_CHILDLIKE,5,3,2,2,1
hyejee****,3CE_벨벳립틴트_CHILDLIKE,5,3,1,2,1
Layla,3CE_벨벳립틴트_CHILDLIKE,4,3,3,3,2
LMJ,3CE_벨벳립틴트_CHILDLIKE,5,3,3,2,2
mlp****,3CE_벨벳립틴트_CHILDLIKE,5,3,2,3,3
seungjo****,3CE_벨벳립틴트_CHILDLIKE,5,3,3,3,2
sss0****,3CE_벨벳립틴트_CHILDLIKE,5,3,3,3,3
yubin98****,3CE_벨벳립틴트_CHILDLIKE,5,2,2,2,2
선명한도라지,3CE_벨벳립틴트_COZYCRUSH,4,2,2,2,1
쌀랑구,3CE_벨벳립틴트_COZYCRUSH,5,2,2,2,2
옹ㄴ냘,3CE_벨벳립틴트_COZYCRUSH,5,3,3,3,1
우아엉,3CE_벨벳립틴트_COZYCRUSH,5,2,2,2,2
flh****,3CE_벨벳립틴트_COZYCRUSH,5,3,2,3,2
gw****,3CE_벨벳립틴트_COZYCRUSH,5,3,3,3,3
mim****,3CE_벨벳립틴트_COZYCRUSH,5,3,2,3,2
moun****,3CE_벨벳립틴트_COZYCRUSH,5,3,2,3,3
sail****,3CE_벨벳립틴트_COZYCRUSH,4,2,1,2,2
shal****,3CE_벨벳립틴트_COZYCRUSH,5,3,3,3,3
궁금한건다써봐,3CE_벨벳립틴트_DAFFODIL,4,3,2,2,1
귤스귤스,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,3
내호두,3CE_벨벳립틴트_DAFFODIL,5,2,2,2,2
내호두,3CE_벨벳립틴트_DAFFODIL,5,2,2,2,2
냥냥펀치눈꽃마녀,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,2
너왜문을황현희,3CE_벨벳립틴트_DAFFODIL,5,2,2,2,2
너왜문을황현희,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,2
뎡아요,3CE_벨벳립틴트_DAFFODIL,5,3,2,3,2
둘둘88,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,1
라이트인간,3CE_벨벳립틴트_DAFFODIL,5,3,2,3,2
라이트인간,3CE_벨벳립틴트_DAFFODIL,5,3,2,3,2
리뷰토끼,3CE_벨벳립틴트_DAFFODIL,4,2,2,2,1
리뷰토끼,3CE_벨벳립틴트_DAFFODIL,4,3,3,1,1
마포구핑킹가위,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,1
미쓰홍,3CE_벨벳립틴트_DAFFODIL,5,2,2,2,2
미쓰홍,3CE_벨벳립틴트_DAFFODIL,5,2,2,2,2
블리블리,3CE_벨벳립틴트_DAFFODIL,5,2,2,2,2
상아색,3CE_벨벳립틴트_DAFFODIL,5,3,2,3,1
서작가,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,3
여유로와,3CE_벨벳립틴트_DAFFODIL,4,3,3,3,3
예점점,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,2
옐로8,3CE_벨벳립틴트_DAFFODIL,3,3,1,2,2
이야고,3CE_벨벳립틴트_DAFFODIL,5,2,2,2,2
제이엘,3CE_벨벳립틴트_DAFFODIL,4,3,2,3,1
찰루,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,1
찰루,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,1
초코초코초코케이크,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,3
초코초코초코케이크,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,3
킷은,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,1
피부우아앙,3CE_벨벳립틴트_DAFFODIL,5,2,2,2,2
할미립덕후,3CE_벨벳립틴트_DAFFODIL,5,3,2,3,2
cns****,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,1
kwon****,3CE_벨벳립틴트_DAFFODIL,5,2,2,2,2
mcn****,3CE_벨벳립틴트_DAFFODIL,5,2,2,2,2
PHA,3CE_벨벳립틴트_DAFFODIL,5,3,2,3,2
sieunl****,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,3
sj07****,3CE_벨벳립틴트_DAFFODIL,5,3,3,3,1
sol솔,3CE_벨벳립틴트_DAFFODIL,5,3,2,3,1
디봉,3CE_벨벳립틴트_DEFINITION,5,3,3,3,1
마스크팩성애자,3CE_벨벳립틴트_DEFINITION,4,3,3,3,2
건성김미연29세,3CE_벨벳립틴트_FADEIN,5,3,3,2,1
미송,3CE_벨벳립틴트_FADEIN,5,2,2,2,2
밥통속밥,3CE_벨벳립틴트_FADEIN,5,3,1,2,2
올영코알라,3CE_벨벳립틴트_FADEIN,5,3,2,3,1
흐크,3CE_벨벳립틴트_FADEIN,5,3,3,3,1
crin****,3CE_벨벳립틴트_FADEIN,5,2,1,2,1
songxia****,3CE_벨벳립틴트_FADEIN,5,2,2,2,2
wldus****,3CE_벨벳립틴트_FADEIN,5,3,2,3,3
겨울브라이트21호,3CE_벨벳립틴트_GOINGRIGHT,5,3,3,3,2
겨울브라이트21호,3CE_벨벳립틴트_GOINGRIGHT,5,3,2,3,2
구르미언니,3CE_벨벳립틴트_GOINGRIGHT,5,3,2,3,2
동강동강,3CE_벨벳립틴트_GOINGRIGHT,5,3,1,3,1
디유니,3CE_벨벳립틴트_GOINGRIGHT,5,3,2,2,2
마스크팩성애자,3CE_벨벳립틴트_GOINGRIGHT,5,3,3,3,2
메론집착녀,3CE_벨벳립틴트_GOINGRIGHT,4,3,3,2,1
아요이,3CE_벨벳립틴트_GOINGRIGHT,5,3,1,3,1
옐로8,3CE_벨벳립틴트_GOINGRIGHT,3,3,1,2,2
올영탑리뷰어언니다,3CE_벨벳립틴트_GOINGRIGHT,5,3,3,3,3
올영탑리뷰어언니다,3CE_벨벳립틴트_GOINGRIGHT,5,3,3,3,3
올영털이범,3CE_벨벳립틴트_GOINGRIGHT,5,3,3,3,1
중독,3CE_벨벳립틴트_GOINGRIGHT,5,3,2,3,3
Applepie,3CE_벨벳립틴트_GOINGRIGHT,5,3,3,3,2
gt****,3CE_벨벳립틴트_GOINGRIGHT,5,3,2,2,2
icelem****,3CE_벨벳립틴트_GOINGRIGHT,5,2,1,2,2
joooooyful,3CE_벨벳립틴트_GOINGRIGHT,5,3,3,3,2
Layla,3CE_벨벳립틴트_GOINGRIGHT,4,3,3,3,2
medita****,3CE_벨벳립틴트_GOINGRIGHT,5,3,2,3,2
배고팡,3CE_벨벳립틴트_LIKEGENTLE,5,3,2,3,3
배고팡,3CE_벨벳립틴트_LIKEGENTLE,5,3,2,3,2
인간수부지,3CE_벨벳립틴트_LIKEGENTLE,5,3,2,3,2
인간수부지,3CE_벨벳립틴트_LIKEGENTLE,5,3,2,3,1
졍기,3CE_벨벳립틴트_LIKEGENTLE,5,3,2,3,1
디유니,3CE_벨벳립틴트_NEARANDDEAR,4,3,2,2,2
로얄밀크티,3CE_벨벳립틴트_NEARANDDEAR,4,1,1,2,1
쿼카민,3CE_벨벳립틴트_NEARANDDEAR,4,2,1,3,1
0lyoung,3CE_벨벳립틴트_NEWNUDE,4,2,2,3,1
배고팡,3CE_벨벳립틴트_NEWNUDE,5,3,3,3,2
소비요정s,3CE_벨벳립틴트_NEWNUDE,5,2,1,2,2
엉슈지,3CE_벨벳립틴트_NEWNUDE,4,3,2,2,1
지chu,3CE_벨벳립틴트_NEWNUDE,5,3,3,2,1
허허헙,3CE_벨벳립틴트_NEWNUDE,5,3,2,3,3
jem****,3CE_벨벳립틴트_NEWNUDE,3,2,2,2,2
맹두,3CE_벨벳립틴트_PINKBREAK,4,3,1,2,2
맹두,3CE_벨벳립틴트_PINKBREAK,5,3,2,3,2
ddumany,3CE_벨벳립틴트_PINKBREAK,5,3,2,3,1
ey****,3CE_벨벳립틴트_PINKBREAK,5,3,2,2,1
ey****,3CE_벨벳립틴트_PINKBREAK,5,3,2,2,1
M제이,3CE_벨벳립틴트_PINKBREAK,3,2,1,2,1
sail****,3CE_벨벳립틴트_PINKBREAK,5,2,1,2,2
sh****,3CE_벨벳립틴트_PINKBREAK,5,3,3,3,1
올리브양,3CE_벨벳립틴트_PRIVATE,2,1,1,2,2
zoo,3CE_벨벳립틴트_PRIVATE,5,3,3,3,2
꾸꾸돼지,3CE_벨벳립틴트_SAVEME,4,2,2,3,3
헤이미쉬,3CE_벨벳립틴트_SLOWMOTION,4,3,2,3,2
냥냥펀치눈꽃마녀,3CE_벨벳립틴트_SPEAKUP,4,2,2,3,2
디봉,3CE_벨벳립틴트_SPEAKUP,5,3,3,3,1
똥수,3CE_벨벳립틴트_SPEAKUP,4,2,2,3,2
jem****,3CE_벨벳립틴트_SPEAKUP,3,2,2,2,2
감자슬,3CE_벨벳립틴트_TAUPE,5,3,2,3,1
건조해미쳐,3CE_벨벳립틴트_TAUPE,5,3,3,3,3
똥수,3CE_벨벳립틴트_TAUPE,4,3,2,3,2
보먀,3CE_벨벳립틴트_TAUPE,5,3,3,3,2
뿅뿅뾰로롱,3CE_벨벳립틴트_TAUPE,3,3,1,1,3
숨니꿈,3CE_벨벳립틴트_TAUPE,5,3,3,3,3
숨니꿈,3CE_벨벳립틴트_TAUPE,5,3,3,3,3
연분홍,3CE_벨벳립틴트_TAUPE,3,2,2,3,2
올리브쟁이,3CE_벨벳립틴트_TAUPE,4,2,2,2,2
올리브쟁이,3CE_벨벳립틴트_TAUPE,5,2,2,2,2
주늬S2,3CE_벨벳립틴트_TAUPE,5,3,3,3,3
짹참새짹,3CE_벨벳립틴트_TAUPE,5,3,2,3,3
짹참새짹,3CE_벨벳립틴트_TAUPE,5,3,3,3,1
코덕로니,3CE_벨벳립틴트_TAUPE,4,3,3,3,1
코덕바라기,3CE_벨벳립틴트_TAUPE,4,3,2,3,1
핑크색좋아하는사람임,3CE_벨벳립틴트_TAUPE,5,3,3,3,3
해맑다,3CE_벨벳립틴트_TAUPE,5,3,3,3,1
baebbo,3CE_벨벳립틴트_TAUPE,5,3,2,3,1
baebbo,3CE_벨벳립틴트_TAUPE,5,3,1,3,1
HappySnoopy,3CE_벨벳립틴트_TAUPE,5,3,3,3,2
kh3013,3CE_벨벳립틴트_TAUPE,4,3,3,3,2
rkdms****,3CE_벨벳립틴트_TAUPE,3,2,2,2,2
꿀템어서올영,3CE_벨벳립틴트_THINKAGAIN,5,3,3,3,3
꿀템어서올영,3CE_벨벳립틴트_THINKAGAIN,5,3,3,3,3
의외로코덕,3CE_벨벳립틴트_THINKAGAIN,5,3,2,3,3
자몽시럽,3CE_벨벳립틴트_THINKAGAIN,5,3,2,3,2
00나를보면행운가득00,3CE_벨벳립틴트_WALKNTALK,5,3,3,3,3
난올갱이,3CE_블러매트립스틱_APRICOT,5,3,3,3,3
루루이,3CE_블러매트립스틱_APRICOT,4,3,3,3,2
루루이,3CE_블러매트립스틱_APRICOT,4,3,3,3,2
만년골드,3CE_블러매트립스틱_APRICOT,4,3,2,3,2
찐찐리뷰어,3CE_블러매트립스틱_APRICOT,5,2,2,3,2
하몽집사,3CE_블러매트립스틱_APRICOT,5,3,3,3,1
choiji****,3CE_블러매트립스틱_APRICOT,4,3,2,2,3
미피와친구들,3CE_블러매트립스틱_APRICOTFILTER,4,2,2,2,2
lll****,3CE_블러매트립스틱_APRICOTFILTER,5,3,2,3,1
냠냐미냠미,3CE_블러매트립스틱_BEEZYMELODY,4,3,2,3,1
냥냥펀치눈꽃마녀,3CE_블러매트립스틱_BEEZYMELODY,5,3,2,3,2
닝딩동,3CE_블러매트립스틱_BEEZYMELODY,4,2,2,2,2
랠리리,3CE_블러매트립스틱_BEEZYMELODY,5,3,3,3,3
행복제1,3CE_블러매트립스틱_BEEZYMELODY,5,3,2,3,2
beeen7,3CE_블러매트립스틱_BEEZYMELODY,4,2,2,2,1
괵괵,3CE_블러매트립스틱_INTHEFOG,5,3,1,3,2
괵괵,3CE_블러매트립스틱_INTHEFOG,5,3,2,2,1
궤도는사랑입니다,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,2
내가여쿨이라니,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,1
내가여쿨이라니,3CE_블러매트립스틱_INTHEFOG,5,3,3,2,1
내가여쿨이라니,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,1
냠야미,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,1
냥냥네코냐옹,3CE_블러매트립스틱_INTHEFOG,5,2,3,3,1
냥하루,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,3
뉴트럴MATE,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,1
동구리바리,3CE_블러매트립스틱_INTHEFOG,5,2,2,2,2
물개돌이온냐,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,2
뭔지알지,3CE_블러매트립스틱_INTHEFOG,2,2,3,3,2
미니이다,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,1
밍잇,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,1
밍잇,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,2
비상금탕진,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,1
비상금탕진,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,1
삐그덕,3CE_블러매트립스틱_INTHEFOG,5,2,2,2,2
삐그덕,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,2
올영소비요정,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,2
정녕녕,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,1
정이이,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,1
주허니,3CE_블러매트립스틱_INTHEFOG,5,3,3,2,1
주허니,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,2
주허니,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,2
쿨톤박사,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,1
풍구,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,1
프헤즈,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,1
프헤즈,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,2
하리둥둥,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,1
햄햄펀치,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,1
흔한코덕,3CE_블러매트립스틱_INTHEFOG,3,3,2,3,1
흔한코덕,3CE_블러매트립스틱_INTHEFOG,3,3,2,3,1
alsdud****,3CE_블러매트립스틱_INTHEFOG,5,2,2,2,1
annie****,3CE_블러매트립스틱_INTHEFOG,3,2,2,3,2
annie****,3CE_블러매트립스틱_INTHEFOG,4,3,2,3,2
fpdg,3CE_블러매트립스틱_INTHEFOG,5,2,2,1,1
hieunjoobye,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,1
ihayou****,3CE_블러매트립스틱_INTHEFOG,5,3,3,3,1
im****,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,1
jh01****,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,1
nhyo****,3CE_블러매트립스틱_INTHEFOG,4,2,2,2,1
pes****,3CE_블러매트립스틱_INTHEFOG,5,3,2,3,2
ua****,3CE_블러매트립스틱_INTHEFOG,4,2,2,3,1
vldzlt****,3CE_블러매트립스틱_INTHEFOG,5,3,3,2,1
고래이,3CE_블러매트립스틱_MAUVEDRIZZLE,4,3,2,3,3
귀차니즘심한Isfp,3CE_블러매트립스틱_MAUVEDRIZZLE,4,3,3,2,1
귀차니즘심한Isfp,3CE_블러매트립스틱_MAUVEDRIZZLE,5,3,2,2,3
꼬은,3CE_블러매트립스틱_MAUVEDRIZZLE,4,2,2,2,2
다내가살게,3CE_블러매트립스틱_MAUVEDRIZZLE,5,3,3,3,3
IU,3CE_블러매트립스틱_MAUVEDRIZZLE,5,3,2,3,1
junsu****,3CE_블러매트립스틱_MAUVEDRIZZLE,5,3,3,3,3
whitebeauty,3CE_블러매트립스틱_MAUVEDRIZZLE,2,2,2,1,1
whitebeauty,3CE_블러매트립스틱_MAUVEDRIZZLE,2,1,1,1,1
00나를보면행운가득00,3CE_블러매트립스틱_MISTYDAY,5,3,3,3,3
기니디리미비시,3CE_블러매트립스틱_MISTYDAY,5,3,2,3,2
날견뎌,3CE_블러매트립스틱_MISTYDAY,5,3,3,3,1
내가여쿨이라니,3CE_블러매트립스틱_MISTYDAY,5,3,3,3,1
내가여쿨이라니,3CE_블러매트립스틱_MISTYDAY,5,3,3,3,1
푸린스,3CE_블러매트립스틱_MISTYDAY,5,3,3,3,1
풍구,3CE_블러매트립스틱_MISTYDAY,5,3,3,3,1
풍구,3CE_블러매트립스틱_MISTYDAY,5,3,2,3,1
amiseu****,3CE_블러매트립스틱_MISTYDAY,5,3,2,3,2
Reina,3CE_블러매트립스틱_MISTYDAY,5,2,1,2,2
RIRI078,3CE_블러매트립스틱_MISTYDAY,5,2,2,2,2
00나를보면행운가득00,3CE_블러매트립스틱_NEWTROWAVE,5,3,3,3,3
낭뇽,3CE_블러매트립스틱_NEWTROWAVE,5,3,1,2,2
왕관의무게,3CE_블러매트립스틱_NEWTROWAVE,5,3,3,3,3
프레싀영,3CE_블러매트립스틱_NEWTROWAVE,5,2,2,2,2
프레싀영,3CE_블러매트립스틱_NEWTROWAVE,5,2,2,2,2
ou오월,3CE_블러매트립스틱_NEWTROWAVE,5,2,2,2,2
00나를보면행운가득00,3CE_블러매트립스틱_PEANUTBEIGE,5,2,3,3,2
검은코양,3CE_블러매트립스틱_PEANUTBEIGE,5,3,3,3,2
누눙이,3CE_블러매트립스틱_PEANUTBEIGE,5,2,2,2,2
누눙이,3CE_블러매트립스틱_PEANUTBEIGE,5,2,2,2,2
담백리오니,3CE_블러매트립스틱_PEANUTBEIGE,4,3,3,3,1
찐찐리뷰어,3CE_블러매트립스틱_PEANUTBEIGE,4,2,2,3,2
Alliveholy,3CE_블러매트립스틱_PEANUTBEIGE,4,2,2,2,1
baebbo,3CE_블러매트립스틱_PEANUTBEIGE,5,3,2,3,1
00나를보면행운가득00,3CE_블러매트립스틱_PURELAYER,5,3,3,2,3
eh****,3CE_블러매트립스틱_PURELAYER,5,3,3,3,2
Reina,3CE_블러매트립스틱_PURELAYER,5,2,1,2,2
sunhadaa****,3CE_블러매트립스틱_PURELAYER,5,2,2,2,2
wlgp****,3CE_블러매트립스틱_PURELAYER,4,3,2,3,1
00나를보면행운가득00,3CE_블러매트립스틱_ROSINESS,5,3,3,3,3
1woo,3CE_블러매트립스틱_ROSINESS,5,2,3,3,2
겨울풀꽃,3CE_블러매트립스틱_ROSINESS,4,3,3,3,3
고양이마더,3CE_블러매트립스틱_ROSINESS,5,3,3,3,3
귀차니즘심한Isfp,3CE_블러매트립스틱_ROSINESS,3,3,2,1,1
귀차니즘심한Isfp,3CE_블러매트립스틱_ROSINESS,4,3,2,3,2
긍사알,3CE_블러매트립스틱_ROSINESS,4,2,1,2,1
깅선,3CE_블러매트립스틱_ROSINESS,5,3,2,3,1
깅선,3CE_블러매트립스틱_ROSINESS,5,3,1,3,1
깅선,3CE_블러매트립스틱_ROSINESS,5,3,1,3,1
깅선,3CE_블러매트립스틱_ROSINESS,5,3,2,3,1
꿀벌위이잉,3CE_블러매트립스틱_ROSINESS,5,3,3,3,2
닝딩동,3CE_블러매트립스틱_ROSINESS,5,2,2,2,2
레몬초밥,3CE_블러매트립스틱_ROSINESS,5,3,1,2,2
물2L,3CE_블러매트립스틱_ROSINESS,5,3,2,2,2
밍밍브리오슈,3CE_블러매트립스틱_ROSINESS,5,3,3,3,1
봉봉럽,3CE_블러매트립스틱_ROSINESS,5,2,2,2,2
뷰티올영,3CE_블러매트립스틱_ROSINESS,5,3,3,3,3
ㅅㅓㅕ닝,3CE_블러매트립스틱_ROSINESS,5,3,3,3,1
소금연유,3CE_블러매트립스틱_ROSINESS,5,3,3,3,1
수양공쥬,3CE_블러매트립스틱_ROSINESS,5,3,2,3,2
수콩,3CE_블러매트립스틱_ROSINESS,5,2,2,2,1
숨찌잉,3CE_블러매트립스틱_ROSINESS,5,3,3,3,1
아롱모찌,3CE_블러매트립스틱_ROSINESS,5,3,3,3,2
아롱모찌,3CE_블러매트립스틱_ROSINESS,5,3,3,3,2
아리콩,3CE_블러매트립스틱_ROSINESS,5,3,2,3,2
아리콩,3CE_블러매트립스틱_ROSINESS,5,3,2,3,2
아크,3CE_블러매트립스틱_ROSINESS,5,3,2,3,1
올영탕후루,3CE_블러매트립스틱_ROSINESS,4,2,2,3,2
올영탕후루,3CE_블러매트립스틱_ROSINESS,4,2,2,2,1
이학철,3CE_블러매트립스틱_ROSINESS,5,3,2,3,2
쿠로미먀,3CE_블러매트립스틱_ROSINESS,5,3,3,3,1
프리티나지니,3CE_블러매트립스틱_ROSINESS,5,3,2,3,1
피나코,3CE_블러매트립스틱_ROSINESS,5,3,2,3,1
혜도리,3CE_블러매트립스틱_ROSINESS,4,3,2,3,1
화디,3CE_블러매트립스틱_ROSINESS,4,2,2,1,1
jh1016,3CE_블러매트립스틱_ROSINESS,5,3,2,3,2
markly,3CE_블러매트립스틱_ROSINESS,5,3,3,3,1
Snoopylove,3CE_블러매트립스틱_ROSINESS,5,3,2,3,3
sv****,3CE_블러매트립스틱_ROSINESS,5,2,2,3,1
syd****,3CE_블러매트립스틱_ROSINESS,4,2,2,2,2
돌체누나,3CE_블러매트립스틱_SALTYCINNAMON,5,3,3,3,2
빵먹고싶은사람,3CE_블러매트립스틱_SALTYCINNAMON,4,3,1,3,1
빵먹고싶은사람,3CE_블러매트립스틱_SALTYCINNAMON,4,3,1,3,1
프린세스영,3CE_블러매트립스틱_SALTYCINNAMON,5,3,2,3,2
프린세스영,3CE_블러매트립스틱_SALTYCINNAMON,5,3,3,3,2
jiy0ou****,3CE_블러매트립스틱_SALTYCINNAMON,5,3,2,2,1
pbh****,3CE_블러매트립스틱_SALTYCINNAMON,5,3,3,3,1
sbnj****,3CE_블러매트립스틱_SALTYCINNAMON,5,2,2,2,2
00나를보면행운가득00,3CE_블러매트립스틱_TANGERINETANGO,5,3,3,3,3
냥냥펀치눈꽃마녀,3CE_블러매트립스틱_TANGERINETANGO,5,3,2,3,2
다조,3CE_블러매트립스틱_TANGERINETANGO,5,3,3,3,3
올챙이뀨,3CE_블러매트립스틱_TANGERINETANGO,5,3,3,3,3
해워닝,3CE_블러매트립스틱_TANGERINETANGO,5,3,3,3,3
L1LAC,3CE_블러매트립스틱_TANGERINETANGO,5,3,2,3,2
PKBB,3CE_블러매트립스틱_TANGERINETANGO,5,3,3,3,1
러블리온,3CE_블러매트립스틱_UNKNOWNWAY,5,3,2,3,2
밥통속밥,3CE_블러매트립스틱_UNKNOWNWAY,5,2,2,3,2
삐그덕,3CE_블러매트립스틱_UNKNOWNWAY,5,3,2,2,2
삐그덕,3CE_블러매트립스틱_UNKNOWNWAY,5,3,3,3,2
썸머쿠울,3CE_블러매트립스틱_UNKNOWNWAY,4,3,2,2,1
썸머쿠울,3CE_블러매트립스틱_UNKNOWNWAY,5,3,2,3,1
어른아홉살,3CE_블러매트립스틱_UNKNOWNWAY,5,3,2,3,2
어른아홉살,3CE_블러매트립스틱_UNKNOWNWAY,5,3,2,3,2
여진볼봐뿅,3CE_블러매트립스틱_UNKNOWNWAY,5,3,3,3,2
쿠로미먀,3CE_블러매트립스틱_UNKNOWNWAY,5,3,3,3,1
흔한코덕,3CE_블러매트립스틱_UNKNOWNWAY,3,3,1,3,1
흔한코덕,3CE_블러매트립스틱_UNKNOWNWAY,3,2,2,3,1
gufcj****,3CE_블러매트립스틱_UNKNOWNWAY,3,2,3,2,2
whitebeauty,3CE_블러매트립스틱_UNKNOWNWAY,2,2,2,1,1
xiaon****,3CE_블러워터틴트_BAKEBEIGE,5,3,2,3,2
김짱구짱,3CE_블러워터틴트_CASUALAFFAIR,5,3,3,3,2
달미정,3CE_블러워터틴트_CASUALAFFAIR,5,3,3,3,1
도토리묵김밥,3CE_블러워터틴트_CASUALAFFAIR,5,3,3,3,3
루린친구,3CE_블러워터틴트_CASUALAFFAIR,5,3,3,3,2
블링두부,3CE_블러워터틴트_CASUALAFFAIR,5,3,3,3,2
빠르밍,3CE_블러워터틴트_CASUALAFFAIR,4,3,3,3,1
영식이,3CE_블러워터틴트_CASUALAFFAIR,5,2,3,3,2
이뮤민,3CE_블러워터틴트_CASUALAFFAIR,5,3,3,3,3
쟁닝,3CE_블러워터틴트_CASUALAFFAIR,5,3,3,3,3
집가고싶네,3CE_블러워터틴트_CASUALAFFAIR,5,3,3,3,3
하이훼,3CE_블러워터틴트_CASUALAFFAIR,5,2,2,2,2
zie****,3CE_블러워터틴트_CASUALAFFAIR,4,3,2,3,2
깜찍키티,3CE_블러워터틴트_CHASINGROSE,5,2,3,3,2
도롱뇨잉,3CE_블러워터틴트_CHASINGROSE,5,3,3,3,2
란유,3CE_블러워터틴트_CHASINGROSE,5,3,3,3,2
아토앤데이지,3CE_블러워터틴트_CHASINGROSE,5,3,3,3,2
지위티,3CE_블러워터틴트_CHASINGROSE,5,3,3,3,3
퇴계이황,3CE_블러워터틴트_CHASINGROSE,4,3,3,1,1
jlrnin,3CE_블러워터틴트_CHASINGROSE,5,3,3,2,3
kim3536,3CE_블러워터틴트_CHASINGROSE,5,3,3,2,3
leegaram****,3CE_블러워터틴트_CHASINGROSE,5,3,2,3,3
ssg랜더스,3CE_블러워터틴트_CHASINGROSE,5,3,3,3,1
vlomm,3CE_블러워터틴트_CHASINGROSE,5,2,3,3,2
김쥬스,3CE_블러워터틴트_CORALMOON,5,3,3,3,3
밍먕묭,3CE_블러워터틴트_CORALMOON,5,3,3,3,3
별빛나,3CE_블러워터틴트_CORALMOON,5,3,2,2,3
연유1,3CE_블러워터틴트_CORALMOON,4,2,2,2,1
짹참새짹,3CE_블러워터틴트_CORALMOON,5,3,2,3,1
쩡미ㅎㅎ,3CE_블러워터틴트_CORALMOON,5,2,3,3,3
altnf95****,3CE_블러워터틴트_CORALMOON,5,3,3,3,2
120,3CE_블러워터틴트_DEARMARCH,5,3,3,3,2
김도연ㄴ,3CE_블러워터틴트_DEARMARCH,4,2,3,3,2
k202203076****,3CE_블러워터틴트_DEARMARCH,5,3,2,3,2
shoto****,3CE_블러워터틴트_DEARMARCH,5,3,3,3,3
0607****,3CE_블러워터틴트_DOUBLEWIND,5,2,3,3,3
고구마단자,3CE_블러워터틴트_DOUBLEWIND,5,3,3,3,3
뢉,3CE_블러워터틴트_DOUBLEWIND,5,2,2,3,2
맹구훈이,3CE_블러워터틴트_DOUBLEWIND,4,2,2,2,3
박서철,3CE_블러워터틴트_DOUBLEWIND,5,3,3,3,1
수징징징,3CE_블러워터틴트_DOUBLEWIND,4,3,1,3,2
으나ㅇ,3CE_블러워터틴트_DOUBLEWIND,5,3,3,3,3
으나ㅇ,3CE_블러워터틴트_DOUBLEWIND,5,3,3,3,3
잉앗살라말라이꿈,3CE_블러워터틴트_DOUBLEWIND,5,2,2,2,2
지위티,3CE_블러워터틴트_DOUBLEWIND,5,3,3,3,3
짹참새짹,3CE_블러워터틴트_DOUBLEWIND,5,3,2,3,1
dkdus****,3CE_블러워터틴트_DOUBLEWIND,5,3,2,3,2
GINNYH,3CE_블러워터틴트_DOUBLEWIND,5,3,2,3,2
MJ76,3CE_블러워터틴트_DOUBLEWIND,5,3,2,2,2
