File Name,color,Color Index,Red,Green,Blue,Max Proportion,HEX,Price,formulation,date,saturation,lightness,tone
클리오_크리스탈글래밤_꿀복숭아.png,,1,254,219,220,53.65%,#fedbdc,"18,000",글로시,25,14,93,
하트퍼센트_도트온무드듀이멜팅립스틱_듀이블랙.png,,1,83,69,80,100.00%,#534550,"15,000",글로시,54,17,30,dark_grayish
어뮤즈_듀밤_발레리나.png,,1,244,188,199,99.94%,#f4bcc7,"20,000",글로시,123,23,85,pale
무지개맨션_무드웨어블러립스틱_레이어드.png,,1,200,149,149,91.87%,#c89595,"23,000",매트,53,25,68,soft
헤라_센슈얼누드밤_본프리.png,,1,253,190,204,100.00%,#fdbecc,"40,000",글로시,111,25,63,soft
3CE_샤인리플렉터_OPALSHOWER.png,,1,198,147,146,72.80%,#c69392,"19,000",글로시,29,26,67,soft
롬앤_글래스팅컬러글로스_피오니발레.png,,1,243,179,185,90.68%,#f3b3b9,"13,000",글로시,30,26,83,light
메리몽드_체리하트메가틴트_뮤트체리.png,,1,184,136,138,64.15%,#b8888a,"15,000",매트,20,26,63,soft
메리몽드_밀크하트틴트립앤치크_모브밀크.png,,1,255,185,206,98.45%,#ffb9ce,"15,000",글로시,19,27,86,light
무지개맨션_무드웨어블러립스틱_베이브.png,,1,214,156,163,74.65%,#d69ca3,"23,000",매트,53,27,73,soft
헤라_센슈얼피팅글로우틴트_러브바이트.png,,1,236,173,189,73.59%,#ecadbd,"40,000",글로시,71,27,63,soft
정샘물_뉴클래식샤인립스틱_디어베이지.png,,1,239,192,172,100.00%,#efc0ac,"30,000",글로시,27,28,81,light
컬러그램_탕후루탱글꿀로스_포도도독.png,,1,230,166,206,100.00%,#e6a6ce,"10,000",글로시,23,28,78,light
메리몽드_밀크하트틴트립앤치크_캔디밀크.png,,1,228,161,201,51.70%,#e4a1c9,"15,000",글로시,19,29,76,light
무지개맨션_오브제리퀴드_포이즈.png,,1,215,153,157,95.41%,#d7999d,"18,000",매트,131,29,72,soft
어뮤즈_베베틴트_복숭아러브.png,,1,253,178,186,66.78%,#fdb2ba,"20,000",글로시,22,30,85,light
롬앤_쥬시래스팅틴트_베어애프리콧.png,,1,254,176,181,75.97%,#feb0b5,"9,900",글로시,168,31,84,light
어반디케이_바이스립본드_커프드업.png,,1,249,173,183,100.00%,#f9adb7,"37,000",글로시,112,31,83,light
어뮤즈_듀밤_어뮤즈걸.png,,1,224,155,153,88.56%,#e09b99,"20,000",글로시,123,32,74,soft
웨이크메이크_벨벳블러링매트스틱_핑크포엠.png,,1,196,133,136,96.45%,#c48588,"18,000",매트,86,32,65,soft
페리페라_워터베어틴트_쿨릉도원.png,,1,217,147,155,99.83%,#d9939b,"12,000",글로시,102,32,71,soft
홀리카홀리카_포기블러틴트_쉘리.png,,1,241,164,194,99.55%,#f1a4c2,"15,000",워터블러,32,32,41,dull
딘토_블러글로이립틴트_아베마리아.png,,1,198,132,144,100.00%,#c68490,"20,000",글로시,11,33,65,soft
어뮤즈_젤핏틴트_복숭아젤리.png,,1,253,169,175,72.79%,#fda9af,"20,000",글로시,107,33,83,light
웨이크메이크_벨벳블러링매트스틱_피치블러시.png,,1,215,163,145,82.82%,#d7a391,"18,000",매트,86,33,71,soft
퓌_3D볼류밍글로스_바닐라30.png,,1,251,171,168,95.50%,#fbaba8,"18,000",글로시,15,33,46,dull
딘토_블러글로이립틴트_모데스티아.png,,1,152,102,101,100.00%,#986665,"20,000",글로시,11,34,50,dull
롬앤_쥬시래스팅틴트_오드그레이프.png,,1,216,143,146,100.00%,#d88f92,"9,900",글로시,168,34,70,soft
무지개맨션_오브제리퀴드_텐션.png,,1,184,132,121,99.86%,#b88479,"18,000",매트,131,34,60,soft
에스티로더_퓨어컬러립스틱_익센트릭.png,,1,216,142,154,100.00%,#d88e9a,"50,000",글로시,62,34,70,soft
데이지크_프루티립잼_복숭아잼.png,,1,240,158,156,75.50%,#f09e9c,"17,000",글로시,85,35,78,light
딘토_블러글로이립틴트_노빌리타스.png,,1,234,159,153,100.00%,#ea9f99,"20,000",글로시,11,35,76,light
메리몽드_체리하트메가틴트_크림체리.png,,1,217,154,142,89.10%,#d99a8e,"15,000",매트,20,35,70,soft
바비브라운_엑스트라립틴트_베어핑크.png,,1,219,161,142,100.00%,#dba18e,"47,000",글로시,103,35,71,soft
헤라_센슈얼파우더매트리퀴드_베이비치크.png,,1,194,126,126,55.72%,#c27e7e,"45,000",워터블러,4,35,26,dark
딘토_블러글로이립틴트_팍스로마나.png,,1,200,128,132,100.00%,#c88084,"20,000",글로시,11,36,64,soft
무지개맨션_무드웨어블러립스틱_맥시.png,,1,167,112,107,56.06%,#a7706b,"23,000",매트,53,36,54,dull
어뮤즈_베베틴트_누드펌킨.png,,1,253,171,161,94.84%,#fdaba1,"20,000",글로시,22,36,81,light
어반디케이_바이스립본드_텍스트뎀.png,,1,216,138,138,100.00%,#d88a8a,"37,000",글로시,112,36,69,soft
웨이크메이크_벨벳블러링매트스틱_비러브드로즈.png,,1,187,120,123,89.04%,#bb787b,"18,000",매트,86,36,60,soft
페라페라_잉크무드매트스틱_일잘플럼.png,,1,170,109,124,90.35%,#aa6d7c,"14,000",매트,153,36,55,soft
페라페라_잉크무드매트스틱_힙생힙사.png,,1,161,116,103,63.93%,#a17467,"14,000",매트,153,36,52,dull
퓌_3D볼류밍글로스_커런트30.png,,1,227,145,165,95.97%,#e391a5,"18,000",글로시,15,36,78,light
헤라_센슈얼피팅글로우틴트_히든모브.png,,1,212,137,135,96.67%,#d48987,"40,000",글로시,71,36,76,light
3CE_블러매트립스틱_INTHEFOG.png,,1,187,117,117,70.91%,#bb7575,"22,000",매트,89,37,60,soft
딘토_브론테멜팅글로우립밤_샬롯.png,,1,219,138,144,100.00%,#db8a90,"20,000",글로시,10,37,70,soft
딘토_브론테멜팅글로우립밤_앙그리아.png,,1,171,108,116,100.00%,#ab6c74,"20,000",글로시,10,37,55,soft
라카_젤링누드글로스_엔젤링.png,,1,204,129,136,100.00%,#cc8188,"15,000",글로시,104,37,65,soft
롬앤_쥬시래스팅틴트_베어바인.png,,1,197,124,152,98.78%,#c57c98,"9,900",글로시,168,37,63,soft
롬앤_쥬시래스팅틴트_베어베리스무디.png,,1,254,159,206,100.00%,#fe9fce,"9,900",글로시,168,37,81,light
무지개맨션_아이시글로우_베이그.png,,1,205,130,132,81.14%,#cd8284,"18,000",글로시,126,37,66,soft
하트퍼센트_도트온무드퓨어글로우틴트_카라멜베이지.png,,1,211,148,133,100.00%,#d39485,"18,000",글로시,119,37,46,dull
3CE_벨벳립틴트_COZYCRUSH.png,,1,203,126,125,81.24%,#cb7e7d,"18,000",매트,176,38,64,soft
3CE_샤인리플렉터_LILACGLAZE.png,,1,186,115,134,100.00%,#ba7386,"19,000",글로시,29,38,59,soft
네이처리퍼블릭_허니멜팅립_무화과한스푼.png,,1,253,167,157,99.70%,#fda79d,"14,000",글로시,12,38,80,light
롬앤_쥬시래스팅틴트_멜로우페어.png,,1,206,138,128,100.00%,#ce8a80,"9,900",글로시,168,38,65,soft
무지개맨션_아이시글로우_체서.png,,1,185,116,114,53.48%,#b97472,"18,000",글로시,126,38,59,soft
무지개맨션_오브제리퀴드_어필.png,,1,162,100,107,60.88%,#a2646b,"18,000",매트,131,38,51,dull
에뛰드_픽싱틴트_쿨핑온탑.png,,1,196,121,140,100.00%,#c4798c,"12,000",매트,96,38,62,soft
정샘물_뉴클래식매트립스틱_베이스잇.png,,1,208,139,130,100.00%,#d08b82,"30,000",매트,28,38,66,soft
페리페라_잉크무드글로이틴트_웜고리즘.png,,1,231,148,144,100.00%,#e79490,"11,000",글로시,145,38,47,dull
