File Name,Color Index,Red,Green,Blue,Max Proportion,HEX,PCCS
롬앤_글래스팅컬러글로스_디픈무어.png,1,160,95,82,100.00%,#a05f52,
롬앤_글래스팅컬러글로스_딤모브.png,1,165,93,91,73.42%,#a55d5b,
롬앤_글래스팅컬러글로스_로즈핀치.png,1,167,79,84,49.02%,#a74f54,
롬앤_글래스팅컬러글로스_스프링피버.png,1,219,55,65,98.48%,#db3741,
롬앤_글래스팅컬러글로스_체리업.png,1,198,41,73,89.75%,#c62949,
롬앤_글래스팅컬러글로스_피오니발레.png,1,243,179,185,90.68%,#f3b3b9,PP
롬앤_듀이풀워터틴트_라일락크림.png,1,241,117,163,100.00%,#f175a3,RP
롬앤_듀이풀워터틴트_머머핑크.png,1,254,98,150,100.00%,#fe6296,
롬앤_듀이풀워터틴트_베리디바인.png,1,117,28,55,100.00%,#751c37,
롬앤_듀이풀워터틴트_솔티피치.png,1,173,72,64,81.55%,#ad4840,
롬앤_듀이풀워터틴트_이프로즈.png,1,179,71,70,65.26%,#b34746,
롬앤_듀이풀워터틴트_인코랄.png,1,214,63,78,95.67%,#d63f4e,
롬앤_듀이풀워터틴트_체리웨이.png,1,192,37,57,99.90%,#c02539,
롬앤_듀이풀워터틴트_칠리업.png,1,128,35,37,78.18%,#802325,
롬앤_듀이풀워터틴트_캐니언.png,1,187,99,89,100.00%,#bb6359,
롬앤_듀이풀워터틴트_커스터드모브.png,1,190,96,104,100.00%,#be6068,RPB
롬앤_듀이풀워터틴트_코튼멜바.png,1,253,112,105,100.00%,#fd7069,
롬앤_듀이풀워터틴트_태피.png,1,227,47,97,100.00%,#e32f61,RPB
롬앤_듀이풀워터틴트_툴리안.png,1,169,55,85,99.64%,#a93755,
롬앤_블러퍼지틴트_라드우드.png,1,117,63,59,71.56%,#753f3b,
롬앤_블러퍼지틴트_로지엔탈.png,1,163,70,69,45.99%,#a34645,
롬앤_블러퍼지틴트_머스키.png,1,137,58,53,79.19%,#893a35,
롬앤_블러퍼지틴트_모비쉬.png,1,157,78,89,58.42%,#9d4e59,
롬앤_블러퍼지틴트_베리피즈.png,1,242,101,128,98.18%,#f26580,
롬앤_블러퍼지틴트_비비캔디.png,1,214,75,111,90.45%,#d64b6f,RPB
롬앤_블러퍼지틴트_언로즈.png,1,241,94,104,66.91%,#f15e68,R
롬앤_블러퍼지틴트_웜밍업.png,1,218,125,104,100.00%,#da7d68,RPB
롬앤_블러퍼지틴트_커런트잼.png,1,145,63,71,93.48%,#913f47,
롬앤_블러퍼지틴트_코랄쥬빌레.png,1,238,74,81,98.51%,#ee4a51,R
롬앤_블러퍼지틴트_쿨로즈업.png,1,160,68,80,93.26%,#a04450,
롬앤_블러퍼지틴트_쿨링업.png,1,230,119,132,100.00%,#e67784,RPB
롬앤_블러퍼지틴트_퍼지레드.png,1,235,61,73,94.44%,#eb3d49,R
롬앤_블러퍼지틴트_포멜로코.png,1,193,94,82,62.41%,#c15e52,
롬앤_블러퍼지틴트_푸시아바이브.png,1,228,60,82,98.55%,#e43c52,R
롬앤_제로매트립스틱_대즐레드.png,1,215,59,47,51.37%,#d73b2f,
롬앤_제로매트립스틱_더스티핑크.png,1,168,78,88,50.68%,#a84e58,
롬앤_제로매트립스틱_레드다이브.png,1,147,23,44,98.18%,#93172c,
롬앤_제로매트립스틱_레드서퍼.png,1,196,17,57,82.91%,#c41139,
롬앤_제로매트립스틱_레드카펫.png,1,163,26,44,85.12%,#a31a2c,
롬앤_제로매트립스틱_레드히트.png,1,188,38,53,97.42%,#bc2635,
롬앤_제로매트립스틱_모브빈즈.png,1,172,92,105,61.45%,#ac5c69,PB
롬앤_제로매트립스틱_미드나잇.png,1,125,33,44,98.61%,#7d212c,
롬앤_제로매트립스틱_비포선셋.png,1,170,64,74,94.61%,#aa404a,
롬앤_제로매트립스틱_선라이트.png,1,212,32,68,86.05%,#d42044,
롬앤_제로매트립스틱_쉘누드.png,1,232,137,120,99.70%,#e88978,RPB
롬앤_제로매트립스틱_스모크드베이즈.png,1,179,100,87,88.43%,#b36457,
롬앤_제로매트립스틱_스윗피.png,1,185,50,75,93.59%,#b9324b,
롬앤_제로매트립스틱_실루엣.png,1,152,57,55,94.02%,#983937,
롬앤_제로매트립스틱_썸띵.png,1,219,51,72,92.23%,#db3348,
롬앤_제로매트립스틱_어도러블.png,1,224,89,83,90.71%,#e05953,
롬앤_제로매트립스틱_어썸.png,1,226,91,83,86.08%,#e25b53,
롬앤_제로매트립스틱_엔비미.png,1,208,99,98,53.64%,#d06362,RPB
롬앤_제로매트립스틱_올댓재즈.png,1,174,55,46,99.77%,#ae372e,
롬앤_제로매트립스틱_이브닝.png,1,156,63,51,100.00%,#9c3f33,
롬앤_제로매트립스틱_태닝레드.png,1,175,42,48,96.60%,#af2a30,
롬앤_제로매트립스틱_핑크샌드.png,1,207,112,118,55.27%,#cf7076,RPB
롬앤_제로벨벳틴트_그레인누드.png,1,168,81,66,81.69%,#a85142,
롬앤_제로벨벳틴트_너드핑크.png,1,138,58,69,97.38%,#8a3a45,
